ImageId,LabelId,PixelCount,Confidence,EncodedPixels
033a4ea7b8117089624dd788f3d14393,36,274,0.740540540541,5882183 1|5885566 3|5888949 4|5892331 6|5895716 5|5905864 8|5909247 13|5916014 15|5919398 15|5926165 16|5929549 16|5932933 16|5939701 15|5943084 16|5949852 15|5953236 14|5956619 14|5960003 13|5966775 9|5970159 9|5973544 8|5976928 8|5980312 8|5983696 8|5987080 7|5990464 7|6000616 5|
033a4ea7b8117089624dd788f3d14393,36,151,0.909638554217,5895744 1|5902510 3|5909276 5|5912659 6|5916043 6|5919426 7|5922809 8|5926192 9|5929576 9|5932959 10|5936342 11|5939725 5|5943109 4|5943115 5|5946492 3|5946499 5|5949877 1|5949883 5|5956651 5|5960035 5|5963419 5|5966803 5|5970187 5|5973571 5|5976955 5|5980339 5|5983724 4|5987108 3|5990493 1|
033a4ea7b8117089624dd788f3d14393,36,99,0.707142857143,5828883 6|5832267 6|5835651 6|5839034 7|5842418 8|5845802 9|5852570 10|5859338 7|5862722 7|5869491 6|5872875 6|5876259 6|5883027 6|5886411 1|5886413 4|5889797 4|
033a4ea7b8117089624dd788f3d14393,36,57,0.730769230769,5828914 1|5835681 3|5842447 6|5845830 7|5849214 7|5859367 5|5866135 5|5869519 5|5872903 5|5876287 4|5879671 4|5883055 4|5886442 1|
033a4ea7b8117089624dd788f3d14393,36,26,0.666666666667,5818817 3|5822201 4|5825585 6|5828969 6|5835737 7|
033a4ea7b8117089624dd788f3d14393,36,29,0.630434782609,5808681 1|5812065 4|5818833 4|5822217 4|5825602 3|5832368 7|5839136 6|
033a4ea7b8117089624dd788f3d14393,36,38,0.844444444444,5808690 1|5812072 3|5815456 4|5818840 4|5822224 4|5828991 8|5832376 7|5835760 7|
033a4ea7b8117089624dd788f3d14393,36,314,0.752997601918,5809556 1|5819704 6|5823088 6|5826472 6|5829856 6|5833240 9|5836624 10|5840008 10|5843393 10|5846777 10|5856929 12|5860313 12|5867081 13|5873849 14|5877233 15|5880617 15|5884001 15|5887385 15|5894153 15|5900921 15|5904306 14|5907690 14|5914458 14|5917842 14|5921226 14|5924610 14|5927994 14|5931378 1|
033a4ea7b8117089624dd788f3d14393,36,369,0.736526946108,5812982 1|5816365 7|5823132 8|5826516 9|5836669 8|5840052 10|5843435 12|5846818 15|5850201 17|5853584 18|5856968 19|5863735 20|5867119 20|5870503 20|5873887 20|5877272 19|5884040 19|5890809 19|5894194 18|5904346 18|5907730 18|5911114 14|5911131 1|5914498 14|5921267 13|5924652 12|
033a4ea7b8117089624dd788f3d14393,36,294,0.794594594595,5802866 3|5806249 8|5816401 8|5819786 7|5823170 6|5826555 5|5836706 12|5840089 13|5843473 14|5846856 15|5850240 16|5853624 16|5860392 18|5867160 17|5870544 16|5873928 16|5877312 15|5880696 15|5884080 15|5887464 15|5890848 15|5894233 14|5897617 14|5904386 1|
033a4ea7b8117089624dd788f3d14393,36,250,0.726744186047,5826626 4|5836777 11|5840161 11|5843545 11|5846930 10|5850315 9|5853700 10|5857083 12|5860467 13|5863850 15|5870616 19|5877384 20|5884152 21|5887536 21|5894305 20|5897689 21|5901073 21|5904477 1|
033a4ea7b8117089624dd788f3d14393,36,283,0.711055276382,5823276 8|5826659 10|5833426 11|5836810 12|5840195 11|5853730 11|5857112 13|5863876 19|5867259 22|5870642 24|5874025 27|5877409 27|5884177 28|5887561 29|5894329 30|5897742 1|
033a4ea7b8117089624dd788f3d14393,36,121,1.0,5828341 2|5831723 6|5835107 6|5838491 6|5841875 6|5845259 6|5848643 6|5852026 8|5855410 9|5858793 10|5862177 10|5865560 11|5868944 11|5872328 11|5875712 11|5879103 2|
033a4ea7b8117089624dd788f3d14393,36,89,0.809090909091,5816382 3|5823151 2|5826535 2|5833303 3|5840072 2|5843456 2|5846840 2|5850223 3|5853607 4|5856991 4|5863759 4|5867143 4|5870527 4|5880678 6|5884062 6|5887447 5|5890832 4|5894216 4|5897600 4|5900984 5|5904368 5|5907752 5|5911136 5|5914520 1|
033a4ea7b8117089624dd788f3d14393,39,127480,0.744204510295,5261156 1|5264493 67|5267829 135|5271098 269|5274478 294|5281238 332|5284618 344|5287998 357|5298139 374|5304899 386|5308279 392|5311659 398|5318419 410|5325179 419|5328559 423|5335319 432|5338699 436|5342080 440|5355600 457|5358980 461|5362360 465|5365742 467|5369124 470|5375889 473|5386036 478|5399565 486|5402947 488|5406329 490|5409711 492|5413094 494|5416476 496|5419858 498|5423238 502|5426618 506|5429997 511|5433377 515|5436757 520|5440137 524|5443517 528|5446897 532|5450276 537|5453656 541|5460418 548|5463799 551|5467181 553|5470563 555|5477326 560|5480708 563|5484090 565|5487471 568|5490853 570|5497620 571|5501004 571|5514538 574|5517921 575|5521305 575|5528072 577|5544990 579|5548373 581|5551757 581|5555141 581|5561909 581|5565292 582|5568676 582|5572060 583|5578828 583|5582211 584|5588979 585|5595747 585|5602514 587|5612666 588|5619433 589|5622817 589|5626201 590|5629577 1|5632957 6|5632968 591|5636336 14|5636352 592|5643098 614|5649863 618|5653245 620|5660011 623|5663394 624|5666778 624|5670162 625|5673546 23|5676929 21|5676958 597|5680344 595|5683697 17|5683728 596|5687081 17|5687112 596|5690464 18|5690496 596|5693848 18|5693880 596|5697264 596|5700616 18|5700648 596|5704000 19|5707384 19|5707416 596|5710768 19|5710800 596|5714152 19|5714184 596|5717568 596|5724336 596|5727688 19|5727720 597|5731071 20|5731104 597|5734455 20|5734488 597|5737839 20|5737872 597|5741223 20|5741255 598|5744607 20|5744639 598|5748023 598|5751375 19|5754759 19|5754791 598|5758143 19|5758175 598|5761527 19|5761559 598|5768295 19|5768327 598|5771711 598|5775063 19|5778447 19|5778479 598|5785216 18|5785247 598|5788631 598|5791984 18|5792015 598|5795368 18|5795399 598|5798752 18|5798783 598|5802136 18|5802167 598|5805551 599|5808904 18|5808935 599|5812288 17|5812319 599|5819057 16|5819087 599|5825825 16|5825855 599|5829209 16|5829239 599|5832593 16|5835977 16|5839362 15|5839391 599|5842747 14|5846132 12|5846159 599|5849517 11|5849543 599|5852927 599|5856286 9|5856311 599|5859671 5|5859695 599|5863056 1|5863079 599|5866463 599|5873231 599|5876615 599|5883383 600|5886767 600|5890151 600|5893535 600|5896919 600|5900303 600|5907071 600|5910455 600|5913839 600|5920607 600|5923991 600|5927375 600|5937527 600|5940911 600|5944295 600|5947679 600|5951063 601|5954446 602|5957830 602|5961214 602|5964598 602|5967982 602|5971366 602|5974750 602|5978134 602|5981518 602|5984902 602|5988286 602|5991670 602|5995054 602|5998438 602|6011974 603|6015358 603|6022126 603|6025510 603|6032278 603|6035662 603|6039046 603|6042430 603|6045814 603|6052582 603|6055966 603|6062734 603|6066118 603|6069502 603|6072886 604|6076270 604|6083038 604|6086422 604|6089806 604|6099958 604|6103342 604|6106726 604|6110110 604|6113505 593|6116900 582|6120285 581|6123671 579|6127056 578|6133826 576|6137212 575|6140597 574|6143982 573|6147368 571|6150753 570|6154138 569|6157523 568|6160909 70|6160993 215|6161223 252|6164294 62|6164611 248|6167679 60|6167778 186|6167999 244|6171065 56|6171171 175|6171387 240|6174450 54|6174775 236|6177835 52|6177949 162|6178163 232|6181220 49|6181335 159|6181551 228|6184606 46|6184722 154|6184940 223|6187991 44|6188108 151|6191376 41|6191494 147|6191716 215|6194761 39|6194880 144|6198145 38|6198492 208|6201880 204|6204915 33|6205268 200|6208300 31|6208656 196|6211684 30|6215069 27|6215427 193|6218454 25|6218812 192|6221839 23|6225224 20|6225583 189|6228608 19|6232353 187|6238763 12|6239124 184|6242147 11|6242509 183|6245532 9|6252302 6|6255686 5|6259071 3|6259436 177|6262456 1|6262821 176|6266206 175|6272977 172|6276363 170|6279749 168|6283134 167|6286520 165|6289906 163|6293292 161|6296678 159|6303449 156|6306835 154|6313607 151|6316993 149|6320379 147|6323764 146|6327150 144|6330536 142|6333922 140|6337308 138|6344079 135|6347465 133|6354236 130|6367774 129|6371159 128|6381312 127|6384697 126|6391466 125|6398235 124|6401620 123|6405004 124|6408389 123|6415158 122|6418543 121|6421927 121|6425312 120|6428697 119|6435466 118|6438850 118|6442235 117|6445620 116|6452389 116|6455773 116|6462543 114|6465927 114|6469312 113|6472696 113|6476081 112|6479466 111|6496388 110|6503158 108|6509927 107|6513311 107|6516696 106|6520081 105|6523465 105|6526850 104|6530234 104|6533619 103|6537004 102|6547157 102|6550542 101|6560696 99|6564080 99|6567465 98|6574234 97|6577619 96|6581003 96|6584388 95|6591157 94|6594542 93|6597926 93|6601311 92|6604695 92|6608080 91|6611465 90|6618236 87|6621621 86|6628396 55|6631784 46|6635172 38|6641947 21|6645335 1|
033f5df1f08da05504843a2d6a7a6e6f,33,300,1,0 100|0 100|0 100|
035be2c3f2432228beafad28b54cbd00,33,300,1,0 100|0 100|0 100|
0362da0c23ccdfca9203c6f6a03d1239,33,300,1,0 100|0 100|0 100|
0398b82cd325913bfcc25ea1729d7612,33,300,1,0 100|0 100|0 100|
0459783ec51bdf487362da7b6f1913a5,33,300,1,0 100|0 100|0 100|
045fbde895e557a915eb30941ef30fbe,33,300,1,0 100|0 100|0 100|
047f73b6f49d34a7949d63e961495bdc,33,300,1,0 100|0 100|0 100|
048e2696503aa8d701b49e921841785d,33,300,1,0 100|0 100|0 100|
049b8cb256ed60be0a8691dc4750e3c0,33,300,1,0 100|0 100|0 100|
04a14d0ebeee38e7ea5c6f1a49a9506c,33,300,1,0 100|0 100|0 100|
04ab766d0abb914745843af7341da436,33,300,1,0 100|0 100|0 100|
04af4678db35a918ce0956a6cb05f62d,33,300,1,0 100|0 100|0 100|
04bb8bfb6b225b886a4e3178d1ef4b78,33,300,1,0 100|0 100|0 100|
04c39b5344b6ea6b5bb72e42fb24b8e4,33,300,1,0 100|0 100|0 100|
04d085efd3d76b30f046a25be94319e2,33,300,1,0 100|0 100|0 100|
05040fb4146de099a3beb47dfa592d6b,33,300,1,0 100|0 100|0 100|
050a39eb44d4c8ecf4173219f9d35207,33,300,1,0 100|0 100|0 100|
05168e48ea53c79820d27e8fcf9751c2,33,300,1,0 100|0 100|0 100|
05196538ed26362db48aa51a56152e22,33,300,1,0 100|0 100|0 100|
051f2fe93e9d12ca8215a3675956b121,33,300,1,0 100|0 100|0 100|
0533c899ba93c19feb2cd5c88bdcfd7b,33,300,1,0 100|0 100|0 100|
053b0b22a7698f22b47be4c934086b14,33,300,1,0 100|0 100|0 100|
053c8b05f1afb2aa983d9da762ce7b10,33,300,1,0 100|0 100|0 100|
05c3e15386c46502d1cb7cd47f32d787,33,300,1,0 100|0 100|0 100|
05d28bee4be5d0b13f8c4e0c7b89146b,33,300,1,0 100|0 100|0 100|
061c3022abf81a5807a59d6c99eba10f,33,300,1,0 100|0 100|0 100|
0662a686c3c8465f0cb0bcdd8d9536bf,33,300,1,0 100|0 100|0 100|
06c1b01b373b3e49b11757ae8c799d18,33,300,1,0 100|0 100|0 100|
06c98ce5e24e033c7f31be4e56cbc36a,33,300,1,0 100|0 100|0 100|
06e3de0e7ac2e9f93c63ce85af8356c7,33,300,1,0 100|0 100|0 100|
06f5300db2e5c6b2982008fcae97d461,33,300,1,0 100|0 100|0 100|
0749f8d782a1ead7b1f0d9e91062c6c7,33,300,1,0 100|0 100|0 100|
074b194998342b34a9290204771926f3,33,300,1,0 100|0 100|0 100|
0761a739c6f1711d398ce4235b946d77,33,300,1,0 100|0 100|0 100|
078de2319ecfe683508c21d14612f224,33,300,1,0 100|0 100|0 100|
07ae5a1dcd2ce09eb27bd9d2b29d7437,33,300,1,0 100|0 100|0 100|
07d117148da0b73e45b24db3a9712626,33,300,1,0 100|0 100|0 100|
07d55e2522b46e06ecab9fda44d92469,33,300,1,0 100|0 100|0 100|
07d6946d191f7186a22a3a24f0ea350a,33,300,1,0 100|0 100|0 100|
07dbc51c9b24d98f8153d4fd341c7576,33,300,1,0 100|0 100|0 100|
07e7a9d04499b0bfa375418795ed5aac,33,300,1,0 100|0 100|0 100|
07eea4d5708791d3fb2b55bf21a31e60,33,300,1,0 100|0 100|0 100|
07ffe26257780929d775e725f1d1d4c5,33,300,1,0 100|0 100|0 100|
08168630d6a304b4460eca6d548bbbaa,33,300,1,0 100|0 100|0 100|
081fb341e604ec11159cb9a485ceb4ab,33,300,1,0 100|0 100|0 100|
082cb3c472467e1cd3a9c419b474d47b,33,300,1,0 100|0 100|0 100|
08b01a91f3ed0307837360454b5813f0,33,300,1,0 100|0 100|0 100|
08b9b7a736a725ebb436d1022977bc31,33,300,1,0 100|0 100|0 100|
08bef744e3a8c9d59fcc2bb6ea11fe1d,33,300,1,0 100|0 100|0 100|
08c21c33dcfd4c59b41a6c995ab56fef,33,300,1,0 100|0 100|0 100|
08d3781780910b38dc8b3276bb91d3d3,33,300,1,0 100|0 100|0 100|
08db3653ba228fdbf86b01b1fa095836,33,300,1,0 100|0 100|0 100|
08e64d4f396cefaf5e5abe822eaf93ea,33,300,1,0 100|0 100|0 100|
08f87e0031ea2fef0c5e350870f2e222,33,300,1,0 100|0 100|0 100|
092718b0a5100b90db2367e03b879441,33,300,1,0 100|0 100|0 100|
0946d1abefec603d87f662714051d926,33,300,1,0 100|0 100|0 100|
09626b0ec112c03d68e5b0039a3466f9,33,300,1,0 100|0 100|0 100|
09f468507b1ba8c4a0788f4ef94eb77a,33,300,1,0 100|0 100|0 100|
0a1a8c439a45c7b0e4e9b86b31846ccb,33,300,1,0 100|0 100|0 100|
0a3126200a6114f9d686fca8a6ae46c2,33,300,1,0 100|0 100|0 100|
0a34fb628f46619aa39b6a0b39970517,33,300,1,0 100|0 100|0 100|
0a564d131536125a8df7015e19a7c1d1,33,300,1,0 100|0 100|0 100|
0a5fafae543c9b8b8a0a1a829ef7284c,33,300,1,0 100|0 100|0 100|
0a66f83daa006eb983494940810b9d37,33,300,1,0 100|0 100|0 100|
0a9b5ccfa9cb715c82c582aff2e754f3,33,300,1,0 100|0 100|0 100|
0aa38f3841f7aa778c0e2cdd6a29dc1a,33,300,1,0 100|0 100|0 100|
0ab58981b1d7ace0442227b78524687b,33,300,1,0 100|0 100|0 100|
0ab87f8f6637594a1cfecde6b1ce8872,33,300,1,0 100|0 100|0 100|
0b11a40861a1184455063dba7f2e1354,33,300,1,0 100|0 100|0 100|
0b2180badeb7a34a20cc8df145b071d1,33,300,1,0 100|0 100|0 100|
0b25352e5dd27af9e79af8b7ae1e7757,33,300,1,0 100|0 100|0 100|
0b3e3832dc792123b85534cdab0902f2,33,300,1,0 100|0 100|0 100|
0b5218258becb60e337153baab581e2e,33,300,1,0 100|0 100|0 100|
0b5b80f1e27f4de8e103c47db39f0dce,33,300,1,0 100|0 100|0 100|
0b660adad645c39f30488f75e97d7ef8,33,300,1,0 100|0 100|0 100|
0b910e64e03e4d013ea85deb91e0637d,33,300,1,0 100|0 100|0 100|
0ba5510e619627714fb94e8ee2143eb5,33,300,1,0 100|0 100|0 100|
0ba93dbebdbb94ab21b5bd603b8ccec2,33,300,1,0 100|0 100|0 100|
0bb504a1404aa56a6eb7eae759d5947b,33,300,1,0 100|0 100|0 100|
0bc8028f0e0bf8b8a3c51be8831101d4,33,300,1,0 100|0 100|0 100|
0be838fcad011056d3a196e723f063fa,33,300,1,0 100|0 100|0 100|
0be8df3748f6bd0034827df4bf44f865,33,300,1,0 100|0 100|0 100|
0beee9963bef346b5b7e23bca445642c,33,300,1,0 100|0 100|0 100|
0bfc7743c18b41680bb1a79b227a210f,33,300,1,0 100|0 100|0 100|
0c15cc25fde23544f10582fe7f822004,33,300,1,0 100|0 100|0 100|
0c2f9e1675be3d6399b67356578eb231,33,300,1,0 100|0 100|0 100|
0c57695d4094b33fc69a6521d30e419d,33,300,1,0 100|0 100|0 100|
0ca0076cb7d01ee392cadc567f9ccbc5,33,300,1,0 100|0 100|0 100|
0cadb9512dc224bb9a41ec27f046d3b7,33,300,1,0 100|0 100|0 100|
0cd45f6a30c569e1a8ebdf6963827fa7,33,300,1,0 100|0 100|0 100|
0d4dd5aabae08376b3ec7da55b3c1e68,33,300,1,0 100|0 100|0 100|
0d501a3f658ac736464c772c3126a5a0,33,300,1,0 100|0 100|0 100|
0d5050c6b0f2c665850be3d217cc9fa4,33,300,1,0 100|0 100|0 100|
0d57e9795529641961442ab89e9d89fa,33,300,1,0 100|0 100|0 100|
0d5920509771a8d99dcfc265ce046df6,33,300,1,0 100|0 100|0 100|
0d5a3b81a58513fcda142ca81f2df27d,33,300,1,0 100|0 100|0 100|
0dfc5569fe15b3e55efe7de642a08bc4,33,300,1,0 100|0 100|0 100|
0e1cf774aa7d28b3f52a036b10e47178,33,300,1,0 100|0 100|0 100|
0e2f6f963dbe68981025f81b2dd998b9,33,300,1,0 100|0 100|0 100|
0e3a9d2a9bbbbb757f3d3ae8904813fe,33,0.854785478548,259,5868309 17|5871689 23|5878454 29|5881833 35|5885217 36|5888600 37|5891984 37|5895367 5|5895386 8|5895398 7|5898752 4|5902155 6|5902166 7|5905539 3|5905550 5|
0e3a9d2a9bbbbb757f3d3ae8904813fe,33,0.53164556962,42,5810587 7|5813970 10|5817353 12|5824121 12|5834283 1|
0e3a9d2a9bbbbb757f3d3ae8904813fe,33,0.953578336557,493,5817492 8|5817512 1|5820870 16|5820895 11|5824253 38|5827634 41|5831017 42|5834399 44|5837780 47|5841164 47|5844559 36|5847931 6|5847943 36|5851327 36|5854713 34|5858084 5|5858111 20|5861468 6|5861497 13|5861514 2|5864853 4|
0e3a9d2a9bbbbb757f3d3ae8904813fe,35,0.779605263158,237,5834732 3|5838114 12|5844882 12|5848266 12|5851652 9|5855037 3|5858421 3|5865189 3|5868573 2|5871957 2|5875321 3|5875341 2|5878724 3|5882087 9|5882105 1|5882108 3|5885488 7|5888870 9|5892239 25|5895623 25|5899023 9|5902393 10|5902406 10|5905779 7|5905790 10|5909165 3|5912558 10|5915942 9|5919326 9|5922710 8|5926096 4|
0e3a9d2a9bbbbb757f3d3ae8904813fe,35,0.640591966173,303,6292582 14|6295963 17|6302722 24|6312868 23|6316250 23|6319632 22|6323013 23|6333156 30|6336538 32|6339923 31|6343307 8|6346691 6|6350078 1|6350088 17|6353472 16|6356856 16|
0e3a9d2a9bbbbb757f3d3ae8904813fe,38,0.542832544124,1261,5766622 30|5770004 46|5773387 62|5776769 65|5780151 68|5793683 74|5807217 76|5810600 77|5813984 77|5827518 80|5837669 81|5841052 82|5844436 82|5847820 82|5851205 81|5854589 5|5857983 8|5857993 21|5861358 2|5864766 15|5868156 6|5868171 34|5871555 34|5874940 25|5878338 11|5881722 10|5885106 10|5888491 8|5891875 8|5895259 1|
0e94ba3aea3249b2d5822900f595fd3a,33,300,1,0 100|0 100|0 100|
0eb5791cf3ba34e66a1d55772761372c,33,300,1,0 100|0 100|0 100|
0eeb5aaa2c8bd12e03854c9f2c0c7c37,33,300,1,0 100|0 100|0 100|
0eff76767ec6e353269f01481bad3984,33,300,1,0 100|0 100|0 100|
0f037fa78a38f38b7827114c3473d92c,33,300,1,0 100|0 100|0 100|
0f2dd7ed2b257760a152b566c765af7b,33,300,1,0 100|0 100|0 100|
0f6270b8b9b867cc58628ef86f995c30,33,300,1,0 100|0 100|0 100|
1044148b911462a2dae917b78b7e848b,33,300,1,0 100|0 100|0 100|
106acdf96c36c94a24939965679eb0e6,33,300,1,0 100|0 100|0 100|
107733e1b3da085f80f4eed47c182d0e,33,300,1,0 100|0 100|0 100|
10922652984e164908da2b1275d45ebf,33,300,1,0 100|0 100|0 100|
10d5d3ad37c18de3b52e719c29440fdb,33,300,1,0 100|0 100|0 100|
10ecc571e9fe28465ecd2afa6e54630b,33,300,1,0 100|0 100|0 100|
1115d28fbd648eb483118c2455b1fda4,33,300,1,0 100|0 100|0 100|
1161af8992401f3a934585eb2b04859d,33,300,1,0 100|0 100|0 100|
118c9c10d73f7a3bdc9ecbf675fd66f1,33,300,1,0 100|0 100|0 100|
11cded9c980e4eac93adff57948990e9,33,300,1,0 100|0 100|0 100|
11d832eb0717a5d23bb86c284404c2a3,33,300,1,0 100|0 100|0 100|
11e4b4dd30f428440d5aeff2a483c8fb,33,300,1,0 100|0 100|0 100|
12193431ee8ae3a7b7e307b0d6e3c837,33,300,1,0 100|0 100|0 100|
1227755c88e67ae49d39e92880e8d727,33,300,1,0 100|0 100|0 100|
1241d7f7bc0a5323c7319763a3aac63d,33,300,1,0 100|0 100|0 100|
12622872959505f65dc7328fc7a44920,33,300,1,0 100|0 100|0 100|
12cb013491d2b59ab5e2e6fc0b7e2e1f,33,300,1,0 100|0 100|0 100|
12cd56a9baf61d5787f427d186008d71,33,300,1,0 100|0 100|0 100|
12e32c661f636ebc66c1830a01ab0f6a,33,300,1,0 100|0 100|0 100|
12eeb997abcf94235b65f663d2cff198,33,300,1,0 100|0 100|0 100|
1310e97b3414c29e9f0d1702bdc59e2d,33,300,1,0 100|0 100|0 100|
13933b651607d3e307f99b5f2e0ae99b,33,300,1,0 100|0 100|0 100|
1413ea0fc8ffb0e482ccd3d9c3b46c5f,33,300,1,0 100|0 100|0 100|
1423048da2815af715c98b66ba90e877,33,300,1,0 100|0 100|0 100|
1424df109cdc0c9c0ebfd01b7c8b2156,33,300,1,0 100|0 100|0 100|
143a831e7c97de48197b2c644001b5e6,33,300,1,0 100|0 100|0 100|
144f30136d55fbd6627e3063efebeae6,33,300,1,0 100|0 100|0 100|
144f99c51a501a5c536c68213c3abad3,33,300,1,0 100|0 100|0 100|
145a342f1b247f1523b4a69063f0048a,33,300,1,0 100|0 100|0 100|
145e5c93215e4f92e33f568c9be29715,33,300,1,0 100|0 100|0 100|
14705f5b02efeabca674b9d6afaeb17d,33,300,1,0 100|0 100|0 100|
148fd487b9215d05adc786af97e8192d,33,300,1,0 100|0 100|0 100|
14b016ddb504bf5dcb9b7afcba30bff6,33,300,1,0 100|0 100|0 100|
14b3eec74aae7bfe048e8a12e40f3a5a,33,300,1,0 100|0 100|0 100|
14bd156785d213833932f2e7fb319f04,33,300,1,0 100|0 100|0 100|
14e034ed2487d62f207d909658b0e99f,33,300,1,0 100|0 100|0 100|
150b34178207c83f950ff3d6aec060d8,33,300,1,0 100|0 100|0 100|
151baf82dca9a28c89529c6caa7c5426,33,300,1,0 100|0 100|0 100|
15396adc7b8c1b19e77a273ec1d835ee,33,300,1,0 100|0 100|0 100|
15603831e4cfe27e9aabda74badbb292,33,300,1,0 100|0 100|0 100|
1586c652b372f0dfad36540007538196,33,300,1,0 100|0 100|0 100|
15afe042a9d7b5a798580e6155d672e3,33,300,1,0 100|0 100|0 100|
163a803032730143b17a5ee8a7d0bdab,33,300,1,0 100|0 100|0 100|
16501b01b97995f194389cf5c7e26ea9,33,300,1,0 100|0 100|0 100|
16a29494a7dd45b8795dd10498783e57,33,300,1,0 100|0 100|0 100|
17081e5f560b27b072d5f912f7074b73,33,300,1,0 100|0 100|0 100|
177ea35cae449adc4bb65bb68dfcba5e,33,300,1,0 100|0 100|0 100|
17a35d167ab3373bf3f6bfee1222e49b,33,300,1,0 100|0 100|0 100|
17ddd67fe26d4c4f51ce6896fbd9c948,33,300,1,0 100|0 100|0 100|
17e6fe9d2cad70a46d1c90023976db71,33,300,1,0 100|0 100|0 100|
17f7b2bf2c96060963dfc9a499064fef,33,300,1,0 100|0 100|0 100|
181e4c3d7064dbb4b768da6ebf5b3a35,33,300,1,0 100|0 100|0 100|
18790792adb0e77278ef97e448d54231,33,300,1,0 100|0 100|0 100|
18ab0df50d146436597c6f628ee8cdb4,33,300,1,0 100|0 100|0 100|
18c2976ef57924d33d7d5c13b3f14de7,33,300,1,0 100|0 100|0 100|
194fe2423e78228a01a9e8e29ad6ae60,33,300,1,0 100|0 100|0 100|
19ab70eee60dde0e1819b3eb212cb2af,33,300,1,0 100|0 100|0 100|
19c3e45786a07cf9fecdbe5403bdb67f,33,300,1,0 100|0 100|0 100|
1a13fef9fcbbf8f1a3bad883d25302f8,33,300,1,0 100|0 100|0 100|
1a28d5c016bf5b6f34cab32696ec808b,33,300,1,0 100|0 100|0 100|
1a4c63622b97978e4c87b1ef4d1091a1,33,300,1,0 100|0 100|0 100|
1a83376de71ffe31eaec1934b36b3e57,33,300,1,0 100|0 100|0 100|
1ad66b2845824480c3d5bdb2b73620b5,33,300,1,0 100|0 100|0 100|
1ae2fb11da319f94d8bd8e0d3da52992,33,300,1,0 100|0 100|0 100|
1aea6c2f2ccd9aac1f4b4a44b6fdd3c2,33,300,1,0 100|0 100|0 100|
1afa9ed65ac3a741773f289fd6fa7e8a,33,300,1,0 100|0 100|0 100|
1afb90a170fff9974144213400ec60ab,33,300,1,0 100|0 100|0 100|
1b84c190684612108ec31dafca0ffba6,33,300,1,0 100|0 100|0 100|
1b86faf07eb76ffa3b4c115b37278c3f,33,300,1,0 100|0 100|0 100|
1b8cf2c448362e9f962038fe4b31c552,33,300,1,0 100|0 100|0 100|
1b97496d2756ca410861b83be1014e74,33,300,1,0 100|0 100|0 100|
1b9f70fd7cf7ea2c9dda210651a2d18b,33,300,1,0 100|0 100|0 100|
1be408e5d6bf598638d709dfd8c9eec2,33,300,1,0 100|0 100|0 100|
1bec3984b1c01179a4e1d6a76df952aa,33,300,1,0 100|0 100|0 100|
1c020eb26fa3e2eebff28f598a6264a2,33,300,1,0 100|0 100|0 100|
1c076228ec3009d194e0dd5b097f53cd,33,300,1,0 100|0 100|0 100|
1c1fa56289bfe942c11e1107ff43e453,33,300,1,0 100|0 100|0 100|
1c5e0df79724b5f302eec6c674049778,33,300,1,0 100|0 100|0 100|
1c8a2885ae26888944ffca9c622d2d69,33,300,1,0 100|0 100|0 100|
1cbbedfd058c4072ee8ca8456d95f0bd,33,300,1,0 100|0 100|0 100|
1cbe0b5b785295be9596fb73e2c9a6e4,33,300,1,0 100|0 100|0 100|
1d002445d928c79e7dc8a9392c0fa59d,33,300,1,0 100|0 100|0 100|
1d21b2572cede8cda5419d572c852cea,33,300,1,0 100|0 100|0 100|
1d23c86b2899ae71f80a8712013d5544,33,300,1,0 100|0 100|0 100|
1d2dcbf6ed173943e143a7a140607728,33,300,1,0 100|0 100|0 100|
1d84011cccac27bd710726299ed4031b,33,300,1,0 100|0 100|0 100|
1db87b8c56ff656a3f9500475c7229db,33,300,1,0 100|0 100|0 100|
1dc2a00da23670cf6e7c4dd3db5ec29c,33,300,1,0 100|0 100|0 100|
1e020972e27dfbca9a8a9edb8ae92932,33,300,1,0 100|0 100|0 100|
1e058e115bad02b2af2119085c6b8d6e,33,300,1,0 100|0 100|0 100|
1e0c6d2d5cdc161478c30a982fe86ed1,33,300,1,0 100|0 100|0 100|
1e2040fae3ece1e459958f09d6bbff59,33,300,1,0 100|0 100|0 100|
1e2089ddfae10f22ee7c19c618ef4855,33,300,1,0 100|0 100|0 100|
1e2b27e2c4b653f096e58b4c8f619abd,33,300,1,0 100|0 100|0 100|
1e3bd2725a578800245e0781aebbf659,33,300,1,0 100|0 100|0 100|
1e44e8059a5048ed619214efa42c398c,33,300,1,0 100|0 100|0 100|
1e4e2b38b7957971a08f85a556aaaa8f,33,300,1,0 100|0 100|0 100|
1e88e74946027741e4a23fda02f8e40d,33,300,1,0 100|0 100|0 100|
1eaf54b2cbdb3de253f89494de8eea8e,33,300,1,0 100|0 100|0 100|
1eaf742643efc29cffdcfbc4dec07e61,33,300,1,0 100|0 100|0 100|
1ec6784d92cc8f50db431a9dd5c17aa4,33,300,1,0 100|0 100|0 100|
1ed564475b4d4fc197d70b9daf980f4d,33,300,1,0 100|0 100|0 100|
1ee6021c0c58f43b3b0fa70dd1ba8a13,33,300,1,0 100|0 100|0 100|
1f01657dfdb0688186715b82d230decc,33,300,1,0 100|0 100|0 100|
1f1fd1c7307a837d73898e636987472f,33,300,1,0 100|0 100|0 100|
